"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"1098","[0.358677476644516\， 0.470756471157074\， 0.07263889163732529\， 0.15993884205818176]","1.0","[0.0\， 0.0\， 0.0]","faces/f1098-0.json","Laurey","(-0.03533063085256084\， -681.5245522615211)","(35.296390533447266\， -12.554410934448242)"
"1098","[0.7788487672805786\， 0.5986223220825195\， 0.07805665582418442\， 0.17186786234378815]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f1098-1.json","N/A","(0.0697121918064548\， -681.4925857987897)","(7.131882667541504\， 8.83265495300293)"
"1101","[0.52285236120224\， 0.618075430393219\， 0.06859730929136276\， 0.1510399430990219]","1.0","[0.0\， 0.0\， 0.0]","faces/f1101-1.json","Laurey","(483.22785755771696\， -483.19262560981275)","(50.171077728271484\， -14.42739200592041)"
"1105","[0.34248650074005127\， 0.575217068195343\， 0.07211799919605255\， 0.1587919145822525]","1.0","[0.0\， 0.7853981852531433\， -0.5235987901687622]","faces/f1105-0.json","N/A","(662.4525073110351\， 177.53297002873202)","(6.104280948638916\， 7.429984092712402)"
"1105","[0.6725835800170898\， 0.5317791104316711\， 0.07299298793077469\， 0.16071850061416626]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1105-1.json","N/A","(662.5350315808544\， 177.5221105392911)","(12.947576522827148\， 12.897992134094238)"
"1105","[0.13138529658317566\， 0.5497359037399292\， 0.06904242932796478\， 0.15202002227306366]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1105-2.json","N/A","(662.3997320099959\， 177.52659973761817)","(13.08020305633545\， -1.522446632385254)"
"1106","[0.03525594621896744\， 0.5039641261100769\， 0.08504993468523026\， 0.18726590275764465]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1106-0.json","N/A","(594.3953222120957\， 343.2423703418674)","(12.79085636138916\， -1.6491787433624268)"
"1106","[0.29412728548049927\， 0.5247447490692139\， 0.09495589137077332\， 0.20907719433307648]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1106-1.json","N/A","(594.4600400469111\， 343.2475654976072)","(5.864668846130371\， 6.057380199432373)"
"1106","[0.4275856614112854\， 0.6173548102378845\， 0.1029905378818512\， 0.22676816582679749]","1.0","[0.0\， 0.0\， 0.0]","faces/f1106-2.json","Laurey","(594.4934046408938\， 343.27071801289935)","(47.21927261352539\， -12.586970329284668)"
"1106","[0.6928781270980835\， 0.4905628561973572\， 0.09109374135732651\， 0.2005733698606491]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1106-4.json","N/A","(594.5597277573155\， 343.2390200243892)","(13.84286880493164\， 13.169059753417969)"
"1107","[0.7072275280952454\， 0.47884923219680786\， 0.09200270473957062\， 0.20257475972175598]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f1107-0.json","N/A","(485.907314534546\， 485.8502199605716)","(15.207560539245605\， 13.678983688354492)"
"1107","[0.4542589485645294\， 0.6022277474403381\， 0.10384836047887802\， 0.22865694761276245]","1.0","[0.0\， 0.0\， 0.0]","faces/f1107-1.json","Laurey","(485.8440723896633\， 485.8810645893825)","(46.33340835571289\， -12.490816116333008)"
"1107","[0.3041120767593384\， 0.5422986745834351\， 0.08660303056240082\， 0.19068557024002075]","1.0","[0.0\， 0.0\， 0.0]","faces/f1107-2.json","N/A","(485.806535671712\， 485.8660823211683)","(10.813680648803711\， 16.482481002807617)"
"1107","[0.047651782631874084\， 0.5241595506668091\， 0.08316328376531601\， 0.18311181664466858]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f1107-3.json","N/A","(485.74242059818016\， 485.8615475401891)","(12.727431297302246\， -1.6770225763320923)"
