"Frame","Face Box","Confidence","Face Rotation","Path","Cluster","Position","T-SNE(FN512)"
Preserved,Preserved,Preserved,Preserved,Preserved,Preserved,Point,Point
"785","[0.8161848187446594\， 0.4994368553161621\， 0.19001831114292145\， 0.255248486995697]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f785-0.json","N/A","(-125.79984698131895\， -469.78656575686995)","(4.379572868347168\， 10.746441841125488)"
"785","[0.11869721859693527\， 0.4157262146472931\， 0.1775810718536377\， 0.23854175209999084]","1.0","[0.0\， -0.7853981852531433\， 0.0]","faces/f785-1.json","N/A","(-125.97421888135588\， -469.80749341703716)","(9.96020793914795\， -0.1079239770770073)"
"786","[0.616940975189209\， 0.4137735068798065\， 0.2570086419582367\， 0.3452354967594147]","1.0","[0.0\， 0.0\， 0.5235987901687622]","faces/f786-0.json","N/A","(0.029235243799451305\， -486.99981749284524)","(-0.5395684242248535\， 9.788971900939941)"
"786","[0.3438338041305542\， 0.4311641752719879\， 0.25047776103019714\， 0.33646267652511597]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f786-1.json","N/A","(-0.03904154896521239\， -486.9954698257472)","(10.558175086975098\， -2.1071386337280273)"
"787","[0.6079617738723755\， 0.4114111065864563\， 0.25656411051750183\， 0.3446383774280548]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f787-0.json","N/A","(126.2265941853519\， -471.0054802831522)","(-0.5806838870048523\， 9.79611873626709)"
"787","[0.2089410126209259\， 0.3912457227706909\， 0.3024488389492035\， 0.40627455711364746]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f787-1.json","N/A","(126.12683899503904\， -471.01052162910617)","(10.542220115661621\， -1.8436944484710693)"
"788","[0.7471836805343628\， 0.4225108027458191\， 0.2503947913646698\， 0.3363511860370636]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f788-0.json","N/A","(244.1704915722926\， -422.82803573825527)","(-1.0877546072006226\， 9.762141227722168)"
"788","[0.20847290754318237\， 0.31890177726745605\， 0.294353187084198\， 0.395399808883667]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f788-1.json","N/A","(244.0358138790448\， -422.85393799462486)","(10.845590591430664\， -0.6403060555458069)"
"789","[0.26278257369995117\， 0.41939735412597656\， 0.2863103747367859\， 0.3845960199832916]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f789-0.json","N/A","(345.60062249454086\， -345.6800775125832)","(1.6783556938171387\， 29.9416446685791)"
"79","[0.3129790723323822\， 0.2618738114833832\， 0.34612250328063965\， 0.4649406969547272]","1.0","[0.0\， 0.7853981852531433\， 0.5235987901687622]","faces/f79-0.json","Haruji","(-12.714822189489144\， 47.21833797221514)","(15.120590209960938\， -23.421092987060547)"
"799","[0.4951004981994629\， 0.5041705369949341\， 0.1541925072669983\， 0.207124263048172]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f799-0.json","N/A","(-128.1250919526561\， 478.1658242286329)","(-14.829765319824219\， 1.8309268951416016)"
"80","[0.33288079500198364\， 0.3999943733215332\， 0.28171616792678833\， 0.37842467427253723]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f80-0.json","Natsuhisa","(-24.824388496901694\， 42.8997359982982)","(-3.086493968963623\， 32.230072021484375)"
"801","[0.24620868265628815\， 0.49617573618888855\， 0.11453349888324738\， 0.1538509726524353]","1.0","[0.0\， 0.7853981852531433\， 0.0]","faces/f801-0.json","Haruji","(-350.98055987970446\， 350.9161559844221)","(17.75689125061035\， -20.659753799438477)"
"808","[0.5732841491699219\， 0.3935534954071045\， 0.22235198318958282\， 0.29868176579475403]","1.0","[0.0\， -1.5707963705062866\， 0.0]","faces/f808-0.json","N/A","(-250.28602678879702\， -433.5664594163218)","(-17.843734741210938\， -25.136381149291992)"
"808","[0.20284993946552277\， 0.29022473096847534\， 0.23531204462051392\， 0.31609079241752625]","1.0","[0.0\， 1.5707963705062866\， 0.0]","faces/f808-1.json","N/A","(-250.37863534122312\， -433.59229160743143)","(-14.843600273132324\， -13.634085655212402)"
